Global_XGravityCenter	Global_YGravityCenter	Global_Perimeter	Global_MinRectArea	Global_Area	Global_AxeA	Global_AxeB	Global_XChildrenGravityCenter_ByArea	Global_YChildrenGravityCenter_ByArea	Global_XChildrenGravityCenter_ByPerimeter	Global_YChildrenGravityCenter_ByPerimete	Global_XChildrenGravityCenter_ByHu1	Global_YChildrenGravityCenter_ByHu1	Color_L1Normalized	Color_EntropyNormalized	Color_StandardDeviation	Color_BackgroundL1Normalized	Shape_MERArea	Shape_hu1	Shape_hu2	Shape_hu3	Shape_hu4	Shape_hu5	Shape_hu6	Shape_hu7	Shape_Roundness	Shape_Eccentricity	Shape_RectangleFitFactor	Shape_RealRectangleFitFactor	Shape_MERAspectRatio	Shape_Elipticity	Children_ChildrenGravityCenterDistance_ByArea	Children_ChildrenGravityCenterDistance_ByPerimeter	Children_ChildrenGravityCenterDistance_ByHu1	Children_CompressedNodes	Children_DarkNodes	Children_RelativeChildrenDistribution	Children_RelativeChildrenDistributionUsingAllChildrenCount	Children_RelativeAllChildrenDistribution	Children_ChildrenEntropy_Shannon	Children_ChildrenEntropy_Quadratic	Children_ChildrenAverageColor	Children_ChildrenAreaPercent	Children_ChildrenCount	Children_AllLevelChildrenCount	Other_Name	FileName	Genus	Species	Type	Content	ImageFileName	GenusSpecies
511.825782	341.141480	3648	681408	679985.000000	585.258014	387.341866	566.949014	328.346813	538.280578	259.834432	1165.533312	535.906235	52.591111	237.797108	1.419704	12.770492	681408.000000	0.181092	0.005009	0.000000	0.000000	0.000000	-0.000000	-0.000000	3.114802	0.152710	0.997912	0.000000	0.662722	0.661831	0.096690	0.146094	1.165477	4	1	0.045892	0.894884	0.256096	1.189210	1.088548	100.364155	0.894884	1	8	2	C
850.798525	120.358843	3116	137274	61814.000000	230.532477	126.376100	868.683786	132.392793	181.572955	27.531781	708.739539	105.087624	21.122931	65.788457	0.249085	38.123023	137274.000000	0.279533	0.022604	0.004555	0.000289	0.000000	-0.000002	-0.000000	24.999319	-0.080276	0.450296	0.000000	0.812652	0.548192	0.093509	2.930749	0.619771	1	1	0.097992	0.377690	0.097992	0.598529	0.082714	10.213741	0.377690	2	2	1	C
809.729424	245.585181	1580	59565	24170.000000	164.041605	67.627119	802.484049	234.760195	381.433874	111.585384	606.174356	177.331387	6.174603	11.766685	0.093888	33.386047	59565.000000	0.325642	0.053376	0.001778	0.000795	0.000001	0.000184	-0.000000	16.438329	0.034404	0.405775	0.000000	0.733333	0.412256	0.079406	2.735698	1.308774	1	1	0.028131	0.354261	0.028131	0.367624	0.125501	1.608655	0.354261	1	1	1	C
930.162171	403.070126	818	28224	11603.000000	107.713428	38.989341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31.618557	109.740519	0.255126	13.292367	28224.000000	0.282736	0.047188	0.001667	0.000493	0.000000	0.000093	0.000000	9.178177	-0.504479	0.411104	0.000000	0.734694	0.361973	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	1	C
478.394916	364.200710	4232	558516	285231.000000	426.762099	230.747593	487.735931	352.358560	292.877837	214.113339	481.749599	393.618535	104.068182	500.736178	2.730372	13.253937	558516.000000	0.206298	0.012760	0.000186	0.000029	0.000000	0.000003	-0.000000	9.993433	-0.243405	0.510694	0.000000	0.765808	0.540694	0.035342	0.559157	0.069379	2	1	0.185808	0.897516	0.426333	1.916328	3.921501	640.222996	2.650312	6	11	2	C
922.503731	398.351574	854	38646	14875.000000	122.965818	43.324126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	29.801865	101.796371	0.135275	11.122590	38646.000000	0.285673	0.049543	0.001100	0.000723	0.000001	0.000154	0.000000	7.803311	-0.469337	0.384904	0.000000	0.756637	0.352327	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	2	C
613.946316	603.014890	505	15660	7969.500000	58.072346	48.016872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.736634	161.105823	0.121779	33.796330	15660.000000	0.178117	0.001120	0.000009	0.000028	-0.000000	-0.000001	0.000000	5.092978	0.013290	0.508908	0.000000	0.859259	0.826846	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	3	C
466.235522	347.844465	3818	468720	252564.000000	378.632833	235.071443	483.434056	337.507103	420.387087	289.783577	439.350024	304.807663	110.803960	537.939078	3.106235	14.819302	468720.000000	0.196605	0.007606	0.000048	0.000003	-0.000000	-0.000000	0.000000	9.185875	-0.124849	0.538838	0.000000	0.904167	0.620843	0.052996	0.195389	0.134020	5	1	0.155776	0.814782	0.279238	1.459717	3.004988	568.741735	2.227685	3	6	3	C
614.628053	604.162319	471	16303	9219.500000	60.909707	52.260433	613.946316	603.014890	658.265159	646.544627	626.095114	614.947376	41.605903	155.781615	0.066913	33.787037	16303.000000	0.174661	0.000705	0.000016	0.000022	0.000000	-0.000001	0.000000	3.829610	0.017663	0.565509	0.000000	0.868613	0.857998	0.021912	0.998714	0.258448	1	1	0.018941	0.864418	0.018941	0.125945	0.747218	36.942307	0.864418	1	1	3	C
478.727749	342.580339	3602	349848	200029.000000	313.838033	221.623405	483.640285	328.636493	379.614289	256.140999	437.597160	296.667510	127.675325	633.023629	2.656544	24.744076	349848.000000	0.184487	0.003808	0.000572	0.000047	0.000000	0.000001	0.000000	10.323206	-0.016839	0.571760	0.000000	0.761062	0.706171	0.047107	0.419042	0.196413	8	1	0.097736	0.897472	0.234934	1.033821	3.912718	683.852267	2.518267	3	6	5	C
479.935058	335.658202	2303	282540	174025.500000	245.310514	228.998561	485.834254	325.657849	563.258983	395.732888	713.663501	592.334089	136.321555	682.725895	2.031106	33.767089	282540.000000	0.161783	0.000124	0.000057	0.000000	-0.000000	0.000000	0.000000	4.850596	0.001224	0.615932	0.000000	0.920578	0.933505	0.047330	0.418743	1.415136	11	1	0.126070	0.924795	0.340008	1.094310	3.544297	626.075587	2.663822	3	7	6	C
478.044312	335.311310	2083	271890	176580.500000	245.430724	232.623825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	135.345336	677.008247	1.240155	32.551181	271890.000000	0.161895	0.000075	0.000065	0.000001	-0.000000	0.000000	0.000000	3.910713	0.001637	0.649456	0.000000	0.967925	0.947819	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	7	C
459.262372	457.710511	1039	34625	8180.500000	116.988628	52.194761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.918455	253.026122	1.577634	136.865128	34625.000000	0.501517	0.112229	0.037144	0.005007	0.000040	-0.000461	0.000056	21.002519	0.413668	0.236260	0.000000	0.451264	0.446152	0.000000	0.000000	0.000000	2	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	7	C
545.737259	286.371086	744	36572	7633.000000	129.003353	57.757373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	55.745455	231.841419	2.713961	150.905765	36572.000000	0.654323	0.189925	0.104834	0.031730	0.000349	-0.002212	0.001797	11.541725	-0.020371	0.208712	0.000000	0.735426	0.447720	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	7	C
440.184647	445.851244	1330	47600	11948.000000	129.454634	67.509677	460.331120	457.468880	364.651653	362.358771	524.617329	521.319304	61.098485	260.818484	0.621519	145.655374	47600.000000	0.446017	0.065174	0.018615	0.006655	0.000023	-0.000405	0.000071	23.562871	0.193913	0.251008	0.000000	0.607143	0.521493	0.179647	0.869716	0.874781	2	1	0.243518	1.354829	0.243518	0.527590	0.917887	80.146447	1.354829	2	2	8	C
545.090894	288.572606	844	38775	8840.000000	133.907097	62.248750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.856574	252.488392	2.407592	151.464324	38775.000000	0.616686	0.158020	0.073301	0.028193	0.000554	-0.000137	0.001156	12.824864	0.094351	0.227982	0.000000	0.702128	0.464865	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	8	C
483.069405	327.630831	2568	236775	155587.000000	236.403855	214.187656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	143.367647	723.770674	0.510633	40.786842	236775.000000	0.163515	0.000259	0.000068	0.000001	0.000000	0.000000	-0.000000	6.745853	0.007425	0.657109	0.000000	0.859048	0.906024	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	8	C
548.969261	286.129296	755	36064	7124.500000	126.970091	56.128045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	49.605000	199.054785	1.795698	151.794151	36064.000000	0.676250	0.207167	0.120007	0.043206	0.001357	0.000644	0.002799	12.733847	-0.007793	0.197552	0.000000	0.718750	0.442057	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	8	C
543.159540	281.445290	1194	49368	11951.000000	138.086488	68.083709	552.204155	287.704600	409.297050	213.248385	633.739359	330.185362	71.173387	312.110034	2.528992	154.960573	49368.000000	0.495843	0.091149	0.029760	0.007431	-0.000025	-0.001581	0.000108	18.985609	-0.010078	0.242080	0.000000	0.842975	0.493051	0.079655	1.087964	0.744900	1	1	0.061116	0.767258	0.061116	0.203271	0.588685	46.735136	0.767258	1	1	8	C
489.378626	318.929239	4003	221662	136677.500000	235.732289	207.221029	493.806806	311.030886	351.103933	221.348261	1169.095889	744.705882	153.620811	782.890833	0.519877	49.944020	221662.000000	0.180187	0.000534	0.000202	0.000029	-0.000000	-0.000001	0.000000	18.659254	0.009207	0.616603	0.000000	0.897384	0.879052	0.038412	0.717930	3.402422	7	1	0.165544	0.794836	0.530034	3.010086	1.402883	476.016580	1.910164	5	12	8	C
445.382631	465.359930	859	25149	7444.500000	96.064849	42.707688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	60.000000	252.332110	1.639177	138.675341	25149.000000	0.371160	0.061830	0.007044	0.003572	0.000018	0.000720	0.000003	15.775057	0.355252	0.296016	0.000000	0.405622	0.444571	0.000000	0.000000	0.000000	2	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	8	C
549.385343	285.680991	883	38631	8796.500000	128.821654	61.977391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.990991	252.969917	2.349651	151.492788	38631.000000	0.580805	0.131384	0.081418	0.031173	0.000753	0.000476	0.001378	14.106901	0.092523	0.227706	0.000000	0.687764	0.481110	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	9	C
536.056415	279.197275	1477	59924	15864.500000	151.244226	76.832854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.371429	351.884393	2.915102	158.670683	59924.000000	0.453498	0.071527	0.040637	0.006159	-0.000066	-0.001468	0.000071	21.885412	0.104946	0.264744	0.000000	0.742958	0.508005	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	9	C
546.802163	280.277447	1182	49329	11437.000000	134.364083	66.666079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	69.799163	304.530825	2.535691	155.553191	49329.000000	0.491783	0.088497	0.036915	0.009375	-0.000008	-0.001571	0.000174	19.442091	-0.001803	0.231851	0.000000	0.835391	0.496160	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	9	C
470.141201	382.261836	621	13916	7431.500000	83.775461	39.614783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	72.702922	324.609517	2.510021	178.037383	13916.000000	0.288894	0.033602	0.003280	0.000561	-0.000000	-0.000049	-0.000001	8.258988	0.200371	0.534026	0.000000	0.690141	0.472869	0.000000	0.000000	0.000000	3	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	9	C
492.896468	321.105019	5455	199360	104727.500000	231.810100	209.401026	508.730488	298.448556	129.386560	77.004980	1128.829677	660.656873	163.495951	840.624757	0.832172	65.030246	199360.000000	0.232949	0.000557	0.000181	0.000016	-0.000000	0.000000	0.000000	45.221910	-0.009100	0.525319	0.000000	0.993304	0.903330	0.119240	1.888888	3.109902	2	1	0.489045	0.570591	1.357028	7.629370	0.811342	513.402466	1.383042	7	31	1	C
549.451839	278.973163	1216	52371	13936.000000	138.996162	70.288012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.934959	353.760024	2.681969	155.299871	52371.000000	0.435210	0.066542	0.031944	0.005166	-0.000058	-0.001329	0.000032	16.886869	-0.079638	0.266101	0.000000	0.818182	0.505683	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	1	C
589.185603	456.012271	1123	40579	15415.500000	119.187061	59.088458	588.693019	431.399288	439.816067	322.300982	918.575913	673.140300	178.579088	926.998210	1.220879	121.866359	40579.000000	0.287000	0.030191	0.005121	0.000569	-0.000000	-0.000045	0.000001	13.020331	-0.284405	0.379889	0.000000	0.861751	0.495762	0.206549	1.682014	3.310054	3	1	0.104825	0.507509	0.104825	0.344213	0.257565	93.398043	0.507509	1	1	1	C
512.992961	325.509487	798	23380	11366.000000	81.163900	56.966516	516.712852	321.691685	425.650326	265.097835	530.394543	330.023357	190.293497	1000.231511	0.179993	99.272069	23380.000000	0.216276	0.005405	0.002188	0.000390	-0.000000	-0.000022	-0.000000	8.916990	0.108443	0.486142	0.000000	0.838323	0.701870	0.065675	1.308456	0.221496	2	1	0.119878	1.652868	0.119878	0.311529	1.371876	320.529862	1.652868	2	2	1	C
359.091803	309.404180	2673	57050	21139.500000	172.717835	75.665891	377.879329	318.482270	190.405647	160.172717	518.657985	429.223675	185.523684	970.062889	0.332228	97.601429	57050.000000	0.420502	0.081273	0.002712	0.000258	-0.000000	-0.000073	-0.000000	53.792699	0.407028	0.370543	0.000000	0.536810	0.438090	0.120809	1.303989	1.155322	1	1	0.299866	1.641501	0.299866	0.939242	0.953094	317.592223	1.641501	3	3	1	C
586.410734	220.741883	2297	120009	24110.500000	215.098099	81.513390	550.823405	179.577684	489.460842	159.542417	735.700812	240.489148	176.372222	914.412984	1.294849	106.371319	120009.000000	0.548637	0.168794	0.078231	0.020164	0.000467	0.001233	-0.000650	34.828591	-0.560773	0.200906	0.000000	0.891008	0.378959	0.252976	0.533013	0.700101	1	1	0.279090	0.809709	0.387573	1.008070	0.802486	288.782481	1.120611	2	3	1	C
541.761708	279.265127	1503	59640	16843.500000	151.451407	76.469053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	82.220930	372.221150	2.912338	159.228883	59640.000000	0.427243	0.064343	0.037913	0.005120	-0.000066	-0.001292	0.000027	21.345471	0.037131	0.282420	0.000000	0.739437	0.504908	0.000000	0.000000	0.000000	1	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	1	C
